labeller_id,qa_id,story_name,section_id,section,question,answer,"readability(grammarly correct and clear language. worst 1 to 5)",source,split
2,902,old-dschang,110,"but he only wished to mock the old man's folly, for he knew that the latter could not give him anything of the kind. the match-maker went to old dschang and delivered the message. and he made no objection; but at once brought the exact quantity of gold and jewels to sir we's house. the latter was very much frightened and when his wife heard of it, she began to weep and wail loudly. but the girl encouraged her mother: ""my father has given his word now and cannot break it. i will know how to bear my fate.""so sir we's daughter was married to old dschang. but even after the wedding the latter did not give up his work as a gardener. he spaded the field and sold vegetables as usual, and his wife had to fetch water and build the kitchen fire herself. but she did her work without false shame and, though her relatives reproached her, she continued to do so .",what did the matchmaker bring to sir we's house?,gold and jewels.,5.0,PAQ,val
2,903,old-dschang,110,"but he only wished to mock the old man's folly, for he knew that the latter could not give him anything of the kind. the match-maker went to old dschang and delivered the message. and he made no objection; but at once brought the exact quantity of gold and jewels to sir we's house. the latter was very much frightened and when his wife heard of it, she began to weep and wail loudly. but the girl encouraged her mother: ""my father has given his word now and cannot break it. i will know how to bear my fate.""so sir we's daughter was married to old dschang. but even after the wedding the latter did not give up his work as a gardener. he spaded the field and sold vegetables as usual, and his wife had to fetch water and build the kitchen fire herself. but she did her work without false shame and, though her relatives reproached her, she continued to do so .",who did the matchmaker marry?,old dschang.,5.0,PAQ,val
2,904,old-dschang,110,"but he only wished to mock the old man's folly, for he knew that the latter could not give him anything of the kind. the match-maker went to old dschang and delivered the message. and he made no objection; but at once brought the exact quantity of gold and jewels to sir we's house. the latter was very much frightened and when his wife heard of it, she began to weep and wail loudly. but the girl encouraged her mother: ""my father has given his word now and cannot break it. i will know how to bear my fate.""so sir we's daughter was married to old dschang. but even after the wedding the latter did not give up his work as a gardener. he spaded the field and sold vegetables as usual, and his wife had to fetch water and build the kitchen fire herself. but she did her work without false shame and, though her relatives reproached her, she continued to do so .",who was very frightened when she heard of the gold and jewels?,his wife.,4.0,Ours,val
2,905,old-dschang,110,"but he only wished to mock the old man's folly, for he knew that the latter could not give him anything of the kind. the match-maker went to old dschang and delivered the message. and he made no objection; but at once brought the exact quantity of gold and jewels to sir we's house. the latter was very much frightened and when his wife heard of it, she began to weep and wail loudly. but the girl encouraged her mother: ""my father has given his word now and cannot break it. i will know how to bear my fate.""so sir we's daughter was married to old dschang. but even after the wedding the latter did not give up his work as a gardener. he spaded the field and sold vegetables as usual, and his wife had to fetch water and build the kitchen fire herself. but she did her work without false shame and, though her relatives reproached her, she continued to do so .",what did sir we's daughter marry to?,a gardener.,3.0,Ours,val
2,906,old-dschang,110,"but he only wished to mock the old man's folly, for he knew that the latter could not give him anything of the kind. the match-maker went to old dschang and delivered the message. and he made no objection; but at once brought the exact quantity of gold and jewels to sir we's house. the latter was very much frightened and when his wife heard of it, she began to weep and wail loudly. but the girl encouraged her mother: ""my father has given his word now and cannot break it. i will know how to bear my fate.""so sir we's daughter was married to old dschang. but even after the wedding the latter did not give up his work as a gardener. he spaded the field and sold vegetables as usual, and his wife had to fetch water and build the kitchen fire herself. but she did her work without false shame and, though her relatives reproached her, she continued to do so .",what did sir we's daughter do after the wedding?,he spaded the field.,2.0,Ours,val
2,957,magic-apples,118,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste .",why was the lad better off than all the others ?,he was never short of money .,5.0,groundtruth,val
2,958,magic-apples,118,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste .",what made the lad never short of food ?,"he had a table-cloth on which, as soon as he spread it, he found all he wanted to eat and drink .",4.0,groundtruth,val
2,959,magic-apples,118,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste .",what could the magic wishing cap do ?,"when the lad put it on he could wish himself wherever he wanted, and there he would be that very moment .",5.0,groundtruth,val
2,960,magic-apples,118,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste .",why did the lad need to make haste to find a wife ?,he was getting older .,5.0,groundtruth,val
2,961,magic-apples,118,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste .",how did the lad feel about not having a wife ?,sad .,5.0,groundtruth,val
2,962,magic-apples,118,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste .",what did val have when he put on his cap?,magic wishing cap.,2.0,PAQ,val
2,963,magic-apples,118,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste .",what did val have that was never empty?,purse.,4.0,PAQ,val
2,964,magic-apples,118,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste .",what was the only thing that val lacked?,he had no wife.,2.0,PAQ,val
2,965,magic-apples,118,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste .",who was better off than all the others?,a lad.,4.0,Ours,val
2,966,magic-apples,118,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste .",what did the lad have that made him never short of food?,a table-cloth.,5.0,Ours,val
2,967,magic-apples,118,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste .",what did the lad have?,a magic wishing cap.,5.0,Ours,val
2,968,magic-apples,119,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste.as he was walking sadly along one fine day, it occurred to him to wishhimself where he would find the most beautiful princess in the world. nosooner had he thought of it than he was there. and it was a land whichhe had never yet seen, and a city in which he had never yet been. andthe king had a daughter, so handsome that he had never yet beheld herlike, and he wanted to have her on the spot. but she would have nothingto do with him, and was very haughty .",how was the lad able to get to the city instantly ?,a magic wishing cap .,5.0,groundtruth,val
2,969,magic-apples,119,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste.as he was walking sadly along one fine day, it occurred to him to wishhimself where he would find the most beautiful princess in the world. nosooner had he thought of it than he was there. and it was a land whichhe had never yet seen, and a city in which he had never yet been. andthe king had a daughter, so handsome that he had never yet beheld herlike, and he wanted to have her on the spot. but she would have nothingto do with him, and was very haughty .",why did the lad want to find the most beautiful princess ?,he had no wife .,3.0,groundtruth,val
2,970,magic-apples,119,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste.as he was walking sadly along one fine day, it occurred to him to wishhimself where he would find the most beautiful princess in the world. nosooner had he thought of it than he was there. and it was a land whichhe had never yet seen, and a city in which he had never yet been. andthe king had a daughter, so handsome that he had never yet beheld herlike, and he wanted to have her on the spot. but she would have nothingto do with him, and was very haughty .",who was the first person to see the most beautiful princess in the world?,nosooner.,2.0,PAQ,val
2,971,magic-apples,119,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste.as he was walking sadly along one fine day, it occurred to him to wishhimself where he would find the most beautiful princess in the world. nosooner had he thought of it than he was there. and it was a land whichhe had never yet seen, and a city in which he had never yet been. andthe king had a daughter, so handsome that he had never yet beheld herlike, and he wanted to have her on the spot. but she would have nothingto do with him, and was very haughty .",what did the king want from val?,a daughter.,4.0,PAQ,val
2,972,magic-apples,119,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste.as he was walking sadly along one fine day, it occurred to him to wishhimself where he would find the most beautiful princess in the world. nosooner had he thought of it than he was there. and it was a land whichhe had never yet seen, and a city in which he had never yet been. andthe king had a daughter, so handsome that he had never yet beheld herlike, and he wanted to have her on the spot. but she would have nothingto do with him, and was very haughty .",what did the king want to have with val?,daughter.,2.0,PAQ,val
2,973,magic-apples,119,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste.as he was walking sadly along one fine day, it occurred to him to wishhimself where he would find the most beautiful princess in the world. nosooner had he thought of it than he was there. and it was a land whichhe had never yet seen, and a city in which he had never yet been. andthe king had a daughter, so handsome that he had never yet beheld herlike, and he wanted to have her on the spot. but she would have nothingto do with him, and was very haughty .",where did the prince wish to find a princess?,a city.,4.0,Ours,val
2,974,magic-apples,119,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste.as he was walking sadly along one fine day, it occurred to him to wishhimself where he would find the most beautiful princess in the world. nosooner had he thought of it than he was there. and it was a land whichhe had never yet seen, and a city in which he had never yet been. andthe king had a daughter, so handsome that he had never yet beheld herlike, and he wanted to have her on the spot. but she would have nothingto do with him, and was very haughty .",where did the youngest prince wish to find a princess?,a land.,2.0,Ours,val
2,975,magic-apples,119,"once upon a time there was a lad who was better off than all the others.he was never short of money, for he had a purse which was never empty.he never was short of food, for he had a table-cloth on which, as soonas he spread it, he found all he wanted to eat and drink. and, besides,he had a magic wishing cap. when he put it on he could wish himselfwherever he wanted, and there he would be that very moment.there was only one thing that he lacked: he had no wife, and he wasgradually coming into the years when it would be necessary for him tomake haste.as he was walking sadly along one fine day, it occurred to him to wishhimself where he would find the most beautiful princess in the world. nosooner had he thought of it than he was there. and it was a land whichhe had never yet seen, and a city in which he had never yet been. andthe king had a daughter, so handsome that he had never yet beheld herlike, and he wanted to have her on the spot. but she would have nothingto do with him, and was very haughty .",who was the youngest prince?,nosooner.,2.0,Ours,val
2,976,magic-apples,120,"finally he despaired altogether, and was so beside himself that he couldno longer be where she was not. so he took his magic cap and wishedhimself into the castle. he wanted to say good-by, so he said. and shelaid her hand in his. ""i wish we were far beyond the end of the world!""said the youth, and there they were. but the king's daughter wept, andbegged to be allowed to go home again. he could have all the gold andsilver in the castle in return. ""i have money enough for myself,"" saidthe youth, and he shook his purse so that money just rolled about. hecould sit down at the royal table and eat the finest food, and drink thefinest wines, said she. ""i have enough to eat and drink myself,"" saidthe youth. ""see, you can sit down at the table,"" said he, and at once hespread his table-cloth. and there stood a table covered with the bestone might wish; and the king himself ate no better .",how did the lad feel about the princess not wanting to marry him ?,despaired .,5.0,groundtruth,val
2,977,magic-apples,120,"finally he despaired altogether, and was so beside himself that he couldno longer be where she was not. so he took his magic cap and wishedhimself into the castle. he wanted to say good-by, so he said. and shelaid her hand in his. ""i wish we were far beyond the end of the world!""said the youth, and there they were. but the king's daughter wept, andbegged to be allowed to go home again. he could have all the gold andsilver in the castle in return. ""i have money enough for myself,"" saidthe youth, and he shook his purse so that money just rolled about. hecould sit down at the royal table and eat the finest food, and drink thefinest wines, said she. ""i have enough to eat and drink myself,"" saidthe youth. ""see, you can sit down at the table,"" said he, and at once hespread his table-cloth. and there stood a table covered with the bestone might wish; and the king himself ate no better .",what happened because the lad wanted to say good-by to the princess ?,he took his magic cap and wished himself into the castle .,4.0,groundtruth,val
2,978,magic-apples,120,"finally he despaired altogether, and was so beside himself that he couldno longer be where she was not. so he took his magic cap and wishedhimself into the castle. he wanted to say good-by, so he said. and shelaid her hand in his. ""i wish we were far beyond the end of the world!""said the youth, and there they were. but the king's daughter wept, andbegged to be allowed to go home again. he could have all the gold andsilver in the castle in return. ""i have money enough for myself,"" saidthe youth, and he shook his purse so that money just rolled about. hecould sit down at the royal table and eat the finest food, and drink thefinest wines, said she. ""i have enough to eat and drink myself,"" saidthe youth. ""see, you can sit down at the table,"" said he, and at once hespread his table-cloth. and there stood a table covered with the bestone might wish; and the king himself ate no better .",why did the king's daughter offer the lad all the gold and silver in the castle ?,she wanted to go home .,5.0,groundtruth,val
2,979,magic-apples,120,"finally he despaired altogether, and was so beside himself that he couldno longer be where she was not. so he took his magic cap and wishedhimself into the castle. he wanted to say good-by, so he said. and shelaid her hand in his. ""i wish we were far beyond the end of the world!""said the youth, and there they were. but the king's daughter wept, andbegged to be allowed to go home again. he could have all the gold andsilver in the castle in return. ""i have money enough for myself,"" saidthe youth, and he shook his purse so that money just rolled about. hecould sit down at the royal table and eat the finest food, and drink thefinest wines, said she. ""i have enough to eat and drink myself,"" saidthe youth. ""see, you can sit down at the table,"" said he, and at once hespread his table-cloth. and there stood a table covered with the bestone might wish; and the king himself ate no better .",who wept when val left the castle?,the king's daughter.,4.0,PAQ,val
2,980,magic-apples,120,"finally he despaired altogether, and was so beside himself that he couldno longer be where she was not. so he took his magic cap and wishedhimself into the castle. he wanted to say good-by, so he said. and shelaid her hand in his. ""i wish we were far beyond the end of the world!""said the youth, and there they were. but the king's daughter wept, andbegged to be allowed to go home again. he could have all the gold andsilver in the castle in return. ""i have money enough for myself,"" saidthe youth, and he shook his purse so that money just rolled about. hecould sit down at the royal table and eat the finest food, and drink thefinest wines, said she. ""i have enough to eat and drink myself,"" saidthe youth. ""see, you can sit down at the table,"" said he, and at once hespread his table-cloth. and there stood a table covered with the bestone might wish; and the king himself ate no better .",what did val take to the castle?,his magic cap.,4.0,PAQ,val
2,981,magic-apples,120,"finally he despaired altogether, and was so beside himself that he couldno longer be where she was not. so he took his magic cap and wishedhimself into the castle. he wanted to say good-by, so he said. and shelaid her hand in his. ""i wish we were far beyond the end of the world!""said the youth, and there they were. but the king's daughter wept, andbegged to be allowed to go home again. he could have all the gold andsilver in the castle in return. ""i have money enough for myself,"" saidthe youth, and he shook his purse so that money just rolled about. hecould sit down at the royal table and eat the finest food, and drink thefinest wines, said she. ""i have enough to eat and drink myself,"" saidthe youth. ""see, you can sit down at the table,"" said he, and at once hespread his table-cloth. and there stood a table covered with the bestone might wish; and the king himself ate no better .",what item did val take to the castle?,magic cap.,4.0,PAQ,val
2,982,magic-apples,120,"finally he despaired altogether, and was so beside himself that he couldno longer be where she was not. so he took his magic cap and wishedhimself into the castle. he wanted to say good-by, so he said. and shelaid her hand in his. ""i wish we were far beyond the end of the world!""said the youth, and there they were. but the king's daughter wept, andbegged to be allowed to go home again. he could have all the gold andsilver in the castle in return. ""i have money enough for myself,"" saidthe youth, and he shook his purse so that money just rolled about. hecould sit down at the royal table and eat the finest food, and drink thefinest wines, said she. ""i have enough to eat and drink myself,"" saidthe youth. ""see, you can sit down at the table,"" said he, and at once hespread his table-cloth. and there stood a table covered with the bestone might wish; and the king himself ate no better .",who did the youth wish was far beyond end of world?,the king's daughter.,3.0,Ours,val
2,983,magic-apples,120,"finally he despaired altogether, and was so beside himself that he couldno longer be where she was not. so he took his magic cap and wishedhimself into the castle. he wanted to say good-by, so he said. and shelaid her hand in his. ""i wish we were far beyond the end of the world!""said the youth, and there they were. but the king's daughter wept, andbegged to be allowed to go home again. he could have all the gold andsilver in the castle in return. ""i have money enough for myself,"" saidthe youth, and he shook his purse so that money just rolled about. hecould sit down at the royal table and eat the finest food, and drink thefinest wines, said she. ""i have enough to eat and drink myself,"" saidthe youth. ""see, you can sit down at the table,"" said he, and at once hespread his table-cloth. and there stood a table covered with the bestone might wish; and the king himself ate no better .",where did the youth wish to go?,the castle.,5.0,Ours,val
2,984,magic-apples,120,"finally he despaired altogether, and was so beside himself that he couldno longer be where she was not. so he took his magic cap and wishedhimself into the castle. he wanted to say good-by, so he said. and shelaid her hand in his. ""i wish we were far beyond the end of the world!""said the youth, and there they were. but the king's daughter wept, andbegged to be allowed to go home again. he could have all the gold andsilver in the castle in return. ""i have money enough for myself,"" saidthe youth, and he shook his purse so that money just rolled about. hecould sit down at the royal table and eat the finest food, and drink thefinest wines, said she. ""i have enough to eat and drink myself,"" saidthe youth. ""see, you can sit down at the table,"" said he, and at once hespread his table-cloth. and there stood a table covered with the bestone might wish; and the king himself ate no better .",who ate no better than the youth?,the king.,5.0,Ours,val
2,985,magic-apples,121,"after they had eaten, the king's daughter said: ""o, do look at thehandsome apples up there on the tree! if you were really kind, you wouldfetch me down a couple of them!"" the youth was not lazy, and climbed up.but he had forgotten his table-cloth and his purse, and these she took.and while he was shaking down the apples his cap fell off. she at onceput it on and wished herself back in her own room, and there she wasthat minute.""you might have known it,"" said the youth to himself, and hurried downthe tree. he began to cry and did not know what to do. and as he wassitting there, he sampled the apples which he had thrown down. no soonerhad he tried one than he had a strange feeling in his head, and when helooked more closely, he had a pair of horns. ""well, now it can do me nomore harm,"" said he, and calmly went on eating the apples. but suddenlythe horns had disappeared, and he was as before. ""good enough!"" said theyouth. and with that he put the apples in his pocket, and set out tosearch for the king's daughter .",why did the king's daughter ask the lad to fetch her apples ?,to trick him .,5.0,groundtruth,val
2,986,magic-apples,121,"after they had eaten, the king's daughter said: ""o, do look at thehandsome apples up there on the tree! if you were really kind, you wouldfetch me down a couple of them!"" the youth was not lazy, and climbed up.but he had forgotten his table-cloth and his purse, and these she took.and while he was shaking down the apples his cap fell off. she at onceput it on and wished herself back in her own room, and there she wasthat minute.""you might have known it,"" said the youth to himself, and hurried downthe tree. he began to cry and did not know what to do. and as he wassitting there, he sampled the apples which he had thrown down. no soonerhad he tried one than he had a strange feeling in his head, and when helooked more closely, he had a pair of horns. ""well, now it can do me nomore harm,"" said he, and calmly went on eating the apples. but suddenlythe horns had disappeared, and he was as before. ""good enough!"" said theyouth. and with that he put the apples in his pocket, and set out tosearch for the king's daughter .",what did the king's daughter do once she put on the cap ?,wished herself back in her own room .,5.0,groundtruth,val
2,987,magic-apples,121,"after they had eaten, the king's daughter said: ""o, do look at thehandsome apples up there on the tree! if you were really kind, you wouldfetch me down a couple of them!"" the youth was not lazy, and climbed up.but he had forgotten his table-cloth and his purse, and these she took.and while he was shaking down the apples his cap fell off. she at onceput it on and wished herself back in her own room, and there she wasthat minute.""you might have known it,"" said the youth to himself, and hurried downthe tree. he began to cry and did not know what to do. and as he wassitting there, he sampled the apples which he had thrown down. no soonerhad he tried one than he had a strange feeling in his head, and when helooked more closely, he had a pair of horns. ""well, now it can do me nomore harm,"" said he, and calmly went on eating the apples. but suddenlythe horns had disappeared, and he was as before. ""good enough!"" said theyouth. and with that he put the apples in his pocket, and set out tosearch for the king's daughter .",how did the lad feel when the king's daughter stole his things ?,hopeless .,5.0,groundtruth,val
2,988,magic-apples,121,"after they had eaten, the king's daughter said: ""o, do look at thehandsome apples up there on the tree! if you were really kind, you wouldfetch me down a couple of them!"" the youth was not lazy, and climbed up.but he had forgotten his table-cloth and his purse, and these she took.and while he was shaking down the apples his cap fell off. she at onceput it on and wished herself back in her own room, and there she wasthat minute.""you might have known it,"" said the youth to himself, and hurried downthe tree. he began to cry and did not know what to do. and as he wassitting there, he sampled the apples which he had thrown down. no soonerhad he tried one than he had a strange feeling in his head, and when helooked more closely, he had a pair of horns. ""well, now it can do me nomore harm,"" said he, and calmly went on eating the apples. but suddenlythe horns had disappeared, and he was as before. ""good enough!"" said theyouth. and with that he put the apples in his pocket, and set out tosearch for the king's daughter .",what made the horns appear and disappear on the lad ?,the apples .,5.0,groundtruth,val
2,989,magic-apples,121,"after they had eaten, the king's daughter said: ""o, do look at thehandsome apples up there on the tree! if you were really kind, you wouldfetch me down a couple of them!"" the youth was not lazy, and climbed up.but he had forgotten his table-cloth and his purse, and these she took.and while he was shaking down the apples his cap fell off. she at onceput it on and wished herself back in her own room, and there she wasthat minute.""you might have known it,"" said the youth to himself, and hurried downthe tree. he began to cry and did not know what to do. and as he wassitting there, he sampled the apples which he had thrown down. no soonerhad he tried one than he had a strange feeling in his head, and when helooked more closely, he had a pair of horns. ""well, now it can do me nomore harm,"" said he, and calmly went on eating the apples. but suddenlythe horns had disappeared, and he was as before. ""good enough!"" said theyouth. and with that he put the apples in his pocket, and set out tosearch for the king's daughter .",what did the lad do after eating the apple ?,set out to search for the king's daughter .,5.0,groundtruth,val
2,990,magic-apples,121,"after they had eaten, the king's daughter said: ""o, do look at thehandsome apples up there on the tree! if you were really kind, you wouldfetch me down a couple of them!"" the youth was not lazy, and climbed up.but he had forgotten his table-cloth and his purse, and these she took.and while he was shaking down the apples his cap fell off. she at onceput it on and wished herself back in her own room, and there she wasthat minute.""you might have known it,"" said the youth to himself, and hurried downthe tree. he began to cry and did not know what to do. and as he wassitting there, he sampled the apples which he had thrown down. no soonerhad he tried one than he had a strange feeling in his head, and when helooked more closely, he had a pair of horns. ""well, now it can do me nomore harm,"" said he, and calmly went on eating the apples. but suddenlythe horns had disappeared, and he was as before. ""good enough!"" said theyouth. and with that he put the apples in his pocket, and set out tosearch for the king's daughter .",who said look at thehandsome apples up there on the tree?,the king's daughter.,5.0,PAQ,val
2,991,magic-apples,121,"after they had eaten, the king's daughter said: ""o, do look at thehandsome apples up there on the tree! if you were really kind, you wouldfetch me down a couple of them!"" the youth was not lazy, and climbed up.but he had forgotten his table-cloth and his purse, and these she took.and while he was shaking down the apples his cap fell off. she at onceput it on and wished herself back in her own room, and there she wasthat minute.""you might have known it,"" said the youth to himself, and hurried downthe tree. he began to cry and did not know what to do. and as he wassitting there, he sampled the apples which he had thrown down. no soonerhad he tried one than he had a strange feeling in his head, and when helooked more closely, he had a pair of horns. ""well, now it can do me nomore harm,"" said he, and calmly went on eating the apples. but suddenlythe horns had disappeared, and he was as before. ""good enough!"" said theyouth. and with that he put the apples in his pocket, and set out tosearch for the king's daughter .",what did the youth eat when he looked at the apples?,a pair of horns.,4.0,PAQ,val
2,992,magic-apples,121,"after they had eaten, the king's daughter said: ""o, do look at thehandsome apples up there on the tree! if you were really kind, you wouldfetch me down a couple of them!"" the youth was not lazy, and climbed up.but he had forgotten his table-cloth and his purse, and these she took.and while he was shaking down the apples his cap fell off. she at onceput it on and wished herself back in her own room, and there she wasthat minute.""you might have known it,"" said the youth to himself, and hurried downthe tree. he began to cry and did not know what to do. and as he wassitting there, he sampled the apples which he had thrown down. no soonerhad he tried one than he had a strange feeling in his head, and when helooked more closely, he had a pair of horns. ""well, now it can do me nomore harm,"" said he, and calmly went on eating the apples. but suddenlythe horns had disappeared, and he was as before. ""good enough!"" said theyouth. and with that he put the apples in his pocket, and set out tosearch for the king's daughter .",what did the youth have when he looked at the apples?,horns.,4.0,PAQ,val
2,993,magic-apples,121,"after they had eaten, the king's daughter said: ""o, do look at thehandsome apples up there on the tree! if you were really kind, you wouldfetch me down a couple of them!"" the youth was not lazy, and climbed up.but he had forgotten his table-cloth and his purse, and these she took.and while he was shaking down the apples his cap fell off. she at onceput it on and wished herself back in her own room, and there she wasthat minute.""you might have known it,"" said the youth to himself, and hurried downthe tree. he began to cry and did not know what to do. and as he wassitting there, he sampled the apples which he had thrown down. no soonerhad he tried one than he had a strange feeling in his head, and when helooked more closely, he had a pair of horns. ""well, now it can do me nomore harm,"" said he, and calmly went on eating the apples. but suddenlythe horns had disappeared, and he was as before. ""good enough!"" said theyouth. and with that he put the apples in his pocket, and set out tosearch for the king's daughter .",who did the youth set out to find?,the king's daughter.,5.0,Ours,val
2,994,magic-apples,121,"after they had eaten, the king's daughter said: ""o, do look at thehandsome apples up there on the tree! if you were really kind, you wouldfetch me down a couple of them!"" the youth was not lazy, and climbed up.but he had forgotten his table-cloth and his purse, and these she took.and while he was shaking down the apples his cap fell off. she at onceput it on and wished herself back in her own room, and there she wasthat minute.""you might have known it,"" said the youth to himself, and hurried downthe tree. he began to cry and did not know what to do. and as he wassitting there, he sampled the apples which he had thrown down. no soonerhad he tried one than he had a strange feeling in his head, and when helooked more closely, he had a pair of horns. ""well, now it can do me nomore harm,"" said he, and calmly went on eating the apples. but suddenlythe horns had disappeared, and he was as before. ""good enough!"" said theyouth. and with that he put the apples in his pocket, and set out tosearch for the king's daughter .",where did the king's daughter wish to go?,her own room.,5.0,Ours,val
